conversation_id,rep_id,client_id,date,month,month_name,product,objection_type,objection_difficulty,scientific_accuracy_score,communication_clarity_score,objection_handling_score,overall_score,context_weighted_score,response_quality,quality_label,client_sentiment,sentiment_label,outcome,is_success,is_success_broad,objection_text_len,response_len_chars,response_len_words,response_to_objection_ratio,info_density,has_empathy,has_data_args,has_followup_q,has_solution,is_vague,argumentation_richness,skill_level,nb_skill_tags,tag_argumentation_solide,tag_argumentation_correcte,tag_reponse_scientifique,tag_empathie_client,tag_informations_basiques,tag_reponse_vague,tag_manque_preparation,duration_minutes,duration_category,objection_text,rep_response,conversation_transcript
CONV00371,REP013,CLI0066,2025-09-29,9,September,LV Fersang junior,Posologie complexe,Difficile,9.8,9.6,8.7,9.4,9.24,Excellent,2,Positif,1,Rendez-vous futur,1,1,75,284,45,3.74,5.44,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,8.17,Standard (6-10 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,"Au contraire, nous avons simplifié au maximum : 1 gélule matin et soir pendant les repas. C'est tout ! Nous fournissons un petit dépliant illustré très clair. De plus, chaque boîte contient un pilulier hebdomadaire gratuit pour faciliter l'observance. Voulez-vous que je vous montre ?","Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: Au contraire, nous avons simplifié au maximum : 1 gélule matin et soir pendant les repas. C'est tout ! Nous fournissons un petit dépliant illustré très clair. De plus, chaque boîte contient un pilulier hebdomadaire gratuit pour faciliter l'observance. Voulez-vous que je vous montre ?
Client: Je vois... [suite de la conversation]"
CONV00221,REP022,CLI0230,2025-09-29,9,September,"Echinacée, Zinc, Vit.C",Stock suffisant,Difficile,7.5,7.6,6.4,7.2,7.04,Bon,1,Positif,1,Intérêt Modéré,0,1,74,74,12,0.99,2.44,0,0,0,0,1,0,Confirmé,2,0,1,0,0,1,0,0,4.82,Courte (3-6 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.","Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.
Client: Je vois... [suite de la conversation]"
CONV00244,REP016,CLI0163,2025-09-30,9,September,Vitonic Tonus,Posologie complexe,Difficile,5.8,3.5,2.5,3.9,3.62,Faible,0,Neutre,0,Objections non résolues,0,0,75,25,5,0.33,0.62,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,7.92,Standard (6-10 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est écrit sur la boîte.,"Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est écrit sur la boîte.
Client: Je vois... [suite de la conversation]"
CONV00234,REP012,CLI0180,2025-09-30,9,September,LV Vitamine A,Posologie complexe,Difficile,6.2,7.5,6.3,6.7,6.64,Bon,1,Neutre,0,À rappeler,0,0,75,70,14,0.92,1.95,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,7.07,Standard (6-10 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est assez simple en fait : 2 fois par jour. La notice explique bien.,"Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est assez simple en fait : 2 fois par jour. La notice explique bien.
Client: Je vois... [suite de la conversation]"
CONV00183,REP007,CLI0212,2025-09-30,9,September,PHYTOFANE Lotion anti chute,Marque inconnue,Difficile,5.1,3.4,3.8,4.1,4.0,Faible,0,Neutre,0,Refus,0,0,85,30,5,0.35,1.14,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,4.3,Courte (3-6 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Nous sommes connus en Tunisie.,"Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Nous sommes connus en Tunisie.
Client: Je vois... [suite de la conversation]"
CONV00377,REP016,CLI0041,2025-10-01,10,October,LV Vitamine A,Posologie complexe,Difficile,8.8,9.6,9.1,9.2,9.18,Excellent,2,Neutre,0,Rendez-vous futur,1,1,75,284,45,3.74,11.34,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,3.87,Courte (3-6 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,"Au contraire, nous avons simplifié au maximum : 1 gélule matin et soir pendant les repas. C'est tout ! Nous fournissons un petit dépliant illustré très clair. De plus, chaque boîte contient un pilulier hebdomadaire gratuit pour faciliter l'observance. Voulez-vous que je vous montre ?","Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: Au contraire, nous avons simplifié au maximum : 1 gélule matin et soir pendant les repas. C'est tout ! Nous fournissons un petit dépliant illustré très clair. De plus, chaque boîte contient un pilulier hebdomadaire gratuit pour faciliter l'observance. Voulez-vous que je vous montre ?
Client: Je vois... [suite de la conversation]"
CONV00011,REP020,CLI0120,2025-10-02,10,October,"Echinacée, Zinc, Vit.C",Posologie complexe,Difficile,5.6,3.0,4.2,4.3,4.19,Faible,0,Positif,1,Refus,0,0,75,25,5,0.33,1.18,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,4.13,Courte (3-6 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est écrit sur la boîte.,"Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est écrit sur la boîte.
Client: Je vois... [suite de la conversation]"
CONV00309,REP013,CLI0210,2025-10-04,10,October,LV Vitamine A,Stock suffisant,Difficile,5.1,5.8,3.7,4.9,4.68,Faible,0,Positif,1,Pas intéressé,0,0,74,31,5,0.41,0.88,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,5.57,Courte (3-6 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Pas de problème, je repasserai.","Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Pas de problème, je repasserai.
Client: Je vois... [suite de la conversation]"
CONV00357,REP022,CLI0151,2025-10-08,10,October,LV CYSPROTECT,Marque inconnue,Difficile,3.0,5.2,3.7,4.0,3.98,Faible,0,Négatif,-1,Objections non résolues,0,0,85,30,5,0.35,1.55,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,3.13,Courte (3-6 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Nous sommes connus en Tunisie.,"Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Nous sommes connus en Tunisie.
Client: Je vois... [suite de la conversation]"
CONV00351,REP009,CLI0013,2025-10-08,10,October,OLIGOVIT Trio,Stock suffisant,Difficile,6.8,7.6,5.2,6.5,6.32,Bon,1,Positif,1,À rappeler,0,0,74,74,12,0.99,3.0,0,0,0,0,1,0,Confirmé,2,0,1,0,0,1,0,0,3.9,Courte (3-6 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.","Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.
Client: Je vois... [suite de la conversation]"
CONV00077,REP020,CLI0194,2025-10-10,10,October,OLIGOVIT Trio,Stock suffisant,Difficile,6.1,6.5,5.3,6.0,5.86,Bon,1,Positif,1,À rappeler,0,0,74,74,12,0.99,1.62,0,0,0,0,1,0,Confirmé,2,0,1,0,0,1,0,0,7.33,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.","Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.
Client: Je vois... [suite de la conversation]"
CONV00159,REP008,CLI0203,2025-10-11,10,October,Vitonic Tonus,Stock suffisant,Difficile,7.1,6.9,7.0,7.0,6.99,Bon,1,Neutre,0,Intérêt Modéré,0,1,74,74,12,0.99,5.17,0,0,0,0,1,0,Confirmé,2,0,1,0,0,1,0,0,2.22,Très courte (<3 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.","Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.
Client: Je vois... [suite de la conversation]"
CONV00072,REP017,CLI0139,2025-10-11,10,October,Omevie Omega 3 – 1000,Posologie complexe,Difficile,8.1,8.9,8.6,8.5,8.57,Excellent,2,Neutre,0,Intérêt Fort,1,1,75,284,45,3.74,7.72,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,5.73,Courte (3-6 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,"Au contraire, nous avons simplifié au maximum : 1 gélule matin et soir pendant les repas. C'est tout ! Nous fournissons un petit dépliant illustré très clair. De plus, chaque boîte contient un pilulier hebdomadaire gratuit pour faciliter l'observance. Voulez-vous que je vous montre ?","Délégué: Bonjour, je viens vous présenter Omevie Omega 3 – 1000. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: Au contraire, nous avons simplifié au maximum : 1 gélule matin et soir pendant les repas. C'est tout ! Nous fournissons un petit dépliant illustré très clair. De plus, chaque boîte contient un pilulier hebdomadaire gratuit pour faciliter l'observance. Voulez-vous que je vous montre ?
Client: Je vois... [suite de la conversation]"
CONV00049,REP009,CLI0112,2025-10-13,10,October,PHYTOFANE Lotion anti chute,Marque inconnue,Difficile,7.3,7.6,6.4,7.1,6.98,Bon,1,Neutre,0,À rappeler,0,0,85,72,11,0.84,4.72,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,2.23,Très courte (<3 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.,"Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.
Client: Je vois... [suite de la conversation]"
CONV00086,REP021,CLI0184,2025-10-13,10,October,OLIGOVIT Trio,Posologie complexe,Difficile,7.2,6.5,6.4,6.7,6.63,Bon,1,Neutre,0,À rappeler,0,0,75,70,14,0.92,1.47,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,9.43,Standard (6-10 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est assez simple en fait : 2 fois par jour. La notice explique bien.,"Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est assez simple en fait : 2 fois par jour. La notice explique bien.
Client: Je vois... [suite de la conversation]"
CONV00333,REP013,CLI0110,2025-10-15,10,October,"Echinacée, Zinc, Vit.C",Posologie complexe,Difficile,9.1,9.5,9.9,9.5,9.58,Excellent,2,Neutre,0,Intérêt Fort,1,1,75,284,45,3.74,8.38,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,5.27,Courte (3-6 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,"Au contraire, nous avons simplifié au maximum : 1 gélule matin et soir pendant les repas. C'est tout ! Nous fournissons un petit dépliant illustré très clair. De plus, chaque boîte contient un pilulier hebdomadaire gratuit pour faciliter l'observance. Voulez-vous que je vous montre ?","Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: Au contraire, nous avons simplifié au maximum : 1 gélule matin et soir pendant les repas. C'est tout ! Nous fournissons un petit dépliant illustré très clair. De plus, chaque boîte contient un pilulier hebdomadaire gratuit pour faciliter l'observance. Voulez-vous que je vous montre ?
Client: Je vois... [suite de la conversation]"
CONV00129,REP011,CLI0155,2025-10-16,10,October,PHYTOFANE Lotion anti chute,Marque inconnue,Difficile,8.1,8.2,9.8,8.7,8.9,Excellent,2,Neutre,0,Intérêt Fort,1,1,85,391,59,4.55,9.26,1,0,1,0,1,2,Expert,3,1,0,1,1,0,0,0,6.27,Standard (6-10 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?,"Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?
Client: Je vois... [suite de la conversation]"
CONV00083,REP002,CLI0082,2025-10-16,10,October,"Echinacée, Zinc, Vit.C",Stock suffisant,Difficile,4.1,6.0,4.4,4.8,4.8,Faible,0,Neutre,0,Refus,0,0,74,31,5,0.41,0.62,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,8.02,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Pas de problème, je repasserai.","Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Pas de problème, je repasserai.
Client: Je vois... [suite de la conversation]"
CONV00142,REP025,CLI0181,2025-10-17,10,October,Vitonic Tonus,Marque inconnue,Difficile,7.8,6.0,5.4,6.4,6.18,Bon,1,Négatif,-1,Intérêt Modéré,0,1,85,72,11,0.84,1.86,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,5.82,Courte (3-6 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.,"Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.
Client: Je vois... [suite de la conversation]"
CONV00275,REP013,CLI0018,2025-10-18,10,October,LV Vitamine A,Stock suffisant,Difficile,9.7,8.7,9.1,9.2,9.13,Excellent,2,Positif,1,Commande,1,1,74,278,45,3.71,4.75,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,9.38,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?","Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?
Client: Je vois... [suite de la conversation]"
CONV00247,REP006,CLI0200,2025-10-20,10,October,Omevie Omega 3 – 1000,Stock suffisant,Difficile,7.5,7.1,5.2,6.6,6.35,Bon,1,Positif,1,Intérêt Modéré,0,1,74,74,12,0.99,1.73,0,0,0,0,1,0,Confirmé,2,0,1,0,0,1,0,0,6.82,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.","Délégué: Bonjour, je viens vous présenter Omevie Omega 3 – 1000. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.
Client: Je vois... [suite de la conversation]"
CONV00331,REP014,CLI0146,2025-10-20,10,October,OLIGOVIT Trio,Stock suffisant,Difficile,7.4,7.6,6.0,7.0,6.83,Bon,1,Neutre,0,Demande info,0,1,74,74,12,0.99,3.61,0,0,0,0,1,0,Confirmé,2,0,1,0,0,1,0,0,3.22,Courte (3-6 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.","Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.
Client: Je vois... [suite de la conversation]"
CONV00242,REP012,CLI0091,2025-10-20,10,October,LV Fersang junior,Posologie complexe,Difficile,9.3,9.6,9.8,9.6,9.62,Excellent,2,Neutre,0,Rendez-vous futur,1,1,75,284,45,3.74,6.11,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,7.27,Standard (6-10 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,"Au contraire, nous avons simplifié au maximum : 1 gélule matin et soir pendant les repas. C'est tout ! Nous fournissons un petit dépliant illustré très clair. De plus, chaque boîte contient un pilulier hebdomadaire gratuit pour faciliter l'observance. Voulez-vous que je vous montre ?","Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: Au contraire, nous avons simplifié au maximum : 1 gélule matin et soir pendant les repas. C'est tout ! Nous fournissons un petit dépliant illustré très clair. De plus, chaque boîte contient un pilulier hebdomadaire gratuit pour faciliter l'observance. Voulez-vous que je vous montre ?
Client: Je vois... [suite de la conversation]"
CONV00356,REP013,CLI0056,2025-10-20,10,October,LV Fersang junior,Stock suffisant,Difficile,7.4,6.2,5.8,6.5,6.32,Bon,1,Neutre,0,Demande info,0,1,74,74,12,0.99,1.31,0,0,0,0,1,0,Confirmé,2,0,1,0,0,1,0,0,9.03,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.","Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.
Client: Je vois... [suite de la conversation]"
CONV00320,REP016,CLI0153,2025-10-23,10,October,OLIGOVIT Trio,Stock suffisant,Difficile,4.4,4.7,3.0,4.0,3.86,Faible,0,Neutre,0,Objections non résolues,0,0,74,31,5,0.41,1.39,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,3.5,Courte (3-6 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Pas de problème, je repasserai.","Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Pas de problème, je repasserai.
Client: Je vois... [suite de la conversation]"
CONV00137,REP025,CLI0192,2025-10-23,10,October,Omevie Omega 3 – 1000,Marque inconnue,Difficile,6.6,7.6,5.9,6.7,6.58,Bon,1,Négatif,-1,Intérêt Modéré,0,1,85,72,11,0.84,2.7,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,3.98,Courte (3-6 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.,"Délégué: Bonjour, je viens vous présenter Omevie Omega 3 – 1000. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.
Client: Je vois... [suite de la conversation]"
CONV00152,REP006,CLI0177,2025-10-24,10,October,"Echinacée, Zinc, Vit.C",Marque inconnue,Difficile,7.5,7.8,6.2,7.2,7.0,Bon,1,Négatif,-1,À rappeler,0,0,85,72,11,0.84,2.17,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,4.98,Courte (3-6 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.,"Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.
Client: Je vois... [suite de la conversation]"
CONV00246,REP014,CLI0182,2025-10-24,10,October,LV CYSPROTECT,Posologie complexe,Difficile,9.1,9.6,8.4,9.0,8.93,Excellent,2,Positif,1,Commande,1,1,75,284,45,3.74,7.18,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,6.17,Standard (6-10 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,"Au contraire, nous avons simplifié au maximum : 1 gélule matin et soir pendant les repas. C'est tout ! Nous fournissons un petit dépliant illustré très clair. De plus, chaque boîte contient un pilulier hebdomadaire gratuit pour faciliter l'observance. Voulez-vous que je vous montre ?","Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: Au contraire, nous avons simplifié au maximum : 1 gélule matin et soir pendant les repas. C'est tout ! Nous fournissons un petit dépliant illustré très clair. De plus, chaque boîte contient un pilulier hebdomadaire gratuit pour faciliter l'observance. Voulez-vous que je vous montre ?
Client: Je vois... [suite de la conversation]"
CONV00037,REP009,CLI0012,2025-10-26,10,October,PHYTOFANE Lotion anti chute,Posologie complexe,Difficile,7.6,7.4,6.9,7.3,7.22,Bon,1,Neutre,0,Demande info,0,1,75,70,14,0.92,6.67,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,2.0,Très courte (<3 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est assez simple en fait : 2 fois par jour. La notice explique bien.,"Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est assez simple en fait : 2 fois par jour. La notice explique bien.
Client: Je vois... [suite de la conversation]"
CONV00107,REP002,CLI0123,2025-11-04,11,November,LV Vitamine A,Marque inconnue,Difficile,7.0,7.8,5.1,6.6,6.38,Bon,1,Négatif,-1,Intérêt Modéré,0,1,85,72,11,0.84,1.92,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,5.63,Courte (3-6 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.,"Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.
Client: Je vois... [suite de la conversation]"
CONV00231,REP013,CLI0072,2025-11-06,11,November,OLIGOVIT Trio,Stock suffisant,Difficile,9.1,9.2,9.1,9.1,9.13,Excellent,2,Neutre,0,Rendez-vous futur,1,1,74,278,45,3.71,8.65,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,5.1,Courte (3-6 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?","Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?
Client: Je vois... [suite de la conversation]"
CONV00080,REP018,CLI0038,2025-11-08,11,November,LV CYSPROTECT,Stock suffisant,Difficile,4.5,5.6,4.6,4.9,4.88,Faible,0,Positif,1,Objections non résolues,0,0,74,31,5,0.41,1.34,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,3.62,Courte (3-6 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Pas de problème, je repasserai.","Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Pas de problème, je repasserai.
Client: Je vois... [suite de la conversation]"
CONV00138,REP025,CLI0073,2025-11-09,11,November,LV CYSPROTECT,Marque inconnue,Difficile,7.9,7.6,6.6,7.4,7.22,Bon,1,Négatif,-1,Intérêt Modéré,0,1,85,72,11,0.84,1.72,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,6.28,Standard (6-10 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.,"Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.
Client: Je vois... [suite de la conversation]"
CONV00279,REP023,CLI0230,2025-11-11,11,November,"Echinacée, Zinc, Vit.C",Stock suffisant,Difficile,3.3,3.3,2.4,3.0,2.9,Faible,0,Neutre,0,Objections non résolues,0,0,74,31,5,0.41,0.83,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,5.9,Courte (3-6 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Pas de problème, je repasserai.","Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Pas de problème, je repasserai.
Client: Je vois... [suite de la conversation]"
